,Date,SOURCEURL,AvgTone,N_label,Label
473,2016-04-20,http://www.booking.com/region/za/randburg.en.html,1.0989010989011,3.0,Business_Model_Resilience
474,2016-04-20,http://www.booking.com/hotel/hu/bbhotel.en.html,4.18181818181818,0.0,Business_Ethics
475,2016-04-20,http://www.booking.com/hotel/gb/the-george-burslem.en.html,4.47154471544715,0.0,Business_Ethics
476,2016-04-20,http://www.booking.com/hotel/bh/elite-grande.en.html,4.273504273504271,0.0,Business_Ethics
477,2016-04-20,http://www.booking.com/region/my/pahang.en.html,1.0940919037199102,15.0,Product_Design_And_Lifecycle_Management
478,2016-04-20,http://www.booking.com/hotel/tw/capital.en.html,4.21940928270043,0.0,Business_Ethics
479,2016-04-22,http://www.booking.com/region/us/south-dakota.en.html,2.33520028907702,6.0,Customer_Welfare
480,2016-04-22,http://www.booking.com/hotel/in/the-president-bangalore.en.html,3.97058823529412,0.0,Business_Ethics
481,2016-04-22,http://www.travelweekly.com/Travel-News/Travel-Agent-Issues/Bookingcom-sues-after-trademarking-efforts-rebuffed,-1.11358574610245,4.0,Competitive_Behavior
482,2016-04-23,http://www.booking.com/region/us/wyoming.en.html,1.08932461873638,8.0,Employee_Engagement_Inclusion_And_Diversity
483,2016-04-23,http://www.booking.com/region/at/austrian-alps.en.html,1.08225108225108,2.0,Access_And_Affordability
484,2016-04-24,http://www.booking.com/hotel/th/fiji-palms-phuket.en.html,3.4916201117318497,7.0,Director_Removal
485,2016-04-25,http://www.booking.com/region/bf/kadiogo.en.html,1.0989010989011,3.0,Business_Model_Resilience
486,2016-04-26,http://www.booking.com/hotel/kr/flower-hotel-seoul.en.html,5.04451038575667,0.0,Business_Ethics
487,2016-04-26,http://www.booking.com/hotel/fj/nanuku-resort-amp-spa.en.html,2.9806259314456005,0.0,Business_Ethics
488,2016-04-28,https://www.techdirt.com/articles/20160422/09562434248/priceline-throws-fit-sues-uspto-not-granting-them-bookingcom-trademark.shtml,-0.1841620626151099,4.0,Competitive_Behavior
489,2016-04-28,http://www.booking.com/region/za/kapama-game-reserve.en.html,0.75949367088607,6.0,Customer_Welfare
490,2016-04-29,http://www.booking.com/hotel/pt/chiado-apartments.en.html,4.189435336976319,0.0,Business_Ethics
491,2016-04-29,http://topnews.net.nz/content/234389-online-travel-booking-company-priceline-s-ceo-resigns-over-work-relationship,-3.0567685589519704,11.0,Labor_Practices
492,2016-04-30,http://www.booking.com/hotel/be/georgev.html,3.7667071688942895,0.0,Business_Ethics
493,2016-04-30,http://www.booking.com/city/us/new-york.en.html,5.26315789473684,3.0,Business_Model_Resilience
494,2016-04-30,http://www.booking.com/hotel/de/ambassador-apparthotel.en.html,3.26797385620915,0.0,Business_Ethics
495,2016-04-30,http://www.booking.com/hotel/bh/elite-resort-spa.en.html,4.66582597730139,0.0,Business_Ethics
496,2016-05-02,http://www.booking.com/hotel/lv/hotelbest.en.html,5.249343832021,0.0,Business_Ethics
497,2016-05-03,http://www.ibtimes.com/uber-lyft-ordinance-ride-booking-companies-have-spent-81m-ban-fingerprinting-drivers-2362951,-4.2763157894736805,8.0,Employee_Engagement_Inclusion_And_Diversity
498,2016-05-04,https://www.tnooz.com/article/booking.com-chat/,1.2987012987013,22.0,Customer_Privacy
499,2016-05-04,http://www.ots.at/presseaussendung/OTE_20160504_OTE0006/bookingcoms-new-booking-messages-interface-empowers-customers-to-personalise-their-stay-in-the-palm-of-their-hand,3.48631595868665,22.0,Customer_Privacy
500,2016-05-07,http://www.booking.com/region/np/kathmandu-valley.en.html,1.06382978723404,9.0,Employee_Health_And_Safety
501,2016-05-09,http://www.booking.com/destinationfinder/cities/ie/killarney.en-gb.html,2.74725274725275,8.0,Employee_Engagement_Inclusion_And_Diversity
502,2016-05-10,http://www.booking.com/destinationfinder/cities/gb/southampton.en-gb.html,1.8,23.0,Ecological_Impacts
503,2016-05-10,http://www.booking.com/destinationfinder/cities/ie/kilkenny.en-gb.html,2.27703984819734,23.0,Ecological_Impacts
504,2016-05-11,http://www.booking.com/city/us/key-west.en-gb.html,5.48387096774194,8.0,Employee_Engagement_Inclusion_And_Diversity
505,2016-05-11,http://www.booking.com/destinationfinder/cities/us/key-west.en-gb.html,1.7821782178217802,8.0,Employee_Engagement_Inclusion_And_Diversity
506,2016-05-12,http://www.booking.com/region/ca/niagarafalls.en-gb.html,2.63157894736842,2.0,Access_And_Affordability
507,2016-05-13,http://www.zdnet.com/article/apple-puts-1b-into-chinese-ride-booking-company-didi-chuxing/,0.7722007722007801,4.0,Competitive_Behavior
508,2016-05-16,http://www.zawya.com/story/Zain_announces_groupwide_partnership_with_leading_hotel_site_Bookingcom_to_reward_customers-ZAWYA20160516105549/,6.213017751479289,22.0,Customer_Privacy
509,2016-05-17,http://www.zawya.com/story/Zain_Group_Bookingcom_partnership-ZAWYA20160516105549/,6.33693972179289,22.0,Customer_Privacy
510,2016-05-18,http://gulfnewsjournal.com/stories/510724730-kuwait-based-zain-teams-with-booking-com-to-offer-digital-customer-rewards,7.929515418502199,4.0,Competitive_Behavior
511,2016-05-18,http://www.dallasobserver.com/music/transmission-dallas-follows-founder-to-join-new-booking-company-margin-walker-8310280,1.89520624303233,3.0,Business_Model_Resilience
512,2016-05-19,http://www.booking.com/hotel/it/ambassador-palace.en.html,8.962264150943401,0.0,Business_Ethics
513,2016-05-22,http://www.booking.com/hotel/sg/marina-bay-sands.en-gb.html,3.15040650406504,0.0,Business_Ethics
515,2016-05-24,http://www.booking.com/hotel/ht/kinam.en.html,4.02476780185759,7.0,Director_Removal
516,2016-05-24,http://www.booking.com/hotel/et/jupiter-international-bole.en.html,5.55555555555555,0.0,Business_Ethics
517,2016-05-24,http://www.booking.com/hotel/be/de-france.en.html,2.5914634146341498,0.0,Business_Ethics
518,2016-05-27,http://www.booking.com/hotel/ch/montreuxpalace.html,6.06060606060606,0.0,Business_Ethics
519,2016-05-27,http://www.booking.com/region/ro/bucovina.en.html,1.11358574610245,6.0,Customer_Welfare
520,2016-05-28,http://www.booking.com/hotel/us/primrose-place.en.html,3.74531835205993,0.0,Business_Ethics
521,2016-05-30,http://www.booking.com/reviews/au/hotel/pokolbin-village/review/f1a827c33b03a228.en-gb.html,0.2283105022831,0.0,Business_Ethics
522,2016-06-01,http://www.4-traders.com/ALPHABET-INC-24203373/news/Alphabet-French-tax-authorities-seek-356-million-euros-from-Booking-com-SEC-filing-22454853/,-7.2681931536168305,12.0,Management_Of_Legal_And_Regulatory_Framework
523,2016-06-01,http://www.businessinsider.com/r-french-tax-authorities-seek-356-million-euros-from-bookingcom-sec-filing-2016-6,-4.12979351032448,12.0,Management_Of_Legal_And_Regulatory_Framework
524,2016-06-02,http://www.booking.com/reviews/de/hotel/alexander-plaza/review/ce6fa00301270a52.en-gb.html,0.4524886877828,0.0,Business_Ethics
525,2016-06-02,http://www.cbronline.com/news/verticals/tmt/french-tax-authorities-demand-356m-from-bookingcom-4911357,-10.4529616724738,12.0,Management_Of_Legal_And_Regulatory_Framework
526,2016-06-02,https://skift.com/2016/06/02/booking-com-gets-a-nearly-400-million-tax-bill-from-france/,-7.717041800643081,12.0,Management_Of_Legal_And_Regulatory_Framework
527,2016-06-03,https://skift.com/2016/06/03/oral-history-of-online-travel-booking-com-succeeds-despite-doing-it-wrong/,1.80436847103514,4.0,Competitive_Behavior
528,2016-06-04,https://www.neweurope.eu/article/france-asks-356e-million-to-booking-com-for-unpaid-taxes/,-6.79611650485437,12.0,Management_Of_Legal_And_Regulatory_Framework
529,2016-06-07,http://www.huffingtonpost.ca/bookingcom/michelin-travel-destinations_b_10324236.html,7.51708428246014,6.0,Customer_Welfare
531,2016-06-08,http://www.booking.com/reviews/is/hotel/igdlo-guesthouse/review/9918b9d6a6344bd3.en-gb.html,0.6772009029345301,0.0,Business_Ethics
533,2016-06-10,https://trybooking.com/Booking/BookingEventSummary.aspx?eid=195972,-2.62582056892779,22.0,Customer_Privacy
534,2016-06-11,http://www.booking.com/reviews/us/hotel/maison-dupuy/review/9ddf3c3878acbf12.en-gb.html,0.45351473922902,0.0,Business_Ethics
535,2016-06-13,http://www.booking.com/hotel/us/hyatt-centric-the-loop-chicago.en-gb.html,1.97441760429198,0.0,Business_Ethics
536,2016-06-13,http://www.booking.com/hotel/us/holiday-inn-kansas-city-downtown-aladdin.en-gb.html,4.69973890339426,12.0,Management_Of_Legal_And_Regulatory_Framework
537,2016-06-13,http://www.booking.com/hotel/us/sheraton-suites-country-club-plaza.en-gb.html,3.482587064676609,0.0,Business_Ethics
538,2016-06-13,http://www.booking.com/hotel/fr/opera-marigny.en-gb.html,4.5454545454545405,0.0,Business_Ethics
539,2016-06-16,http://www.booking.com/hotel/us/beverly-wilshire-beverly-hills-a-four-seasons.en-gb.html,3.0408340573414505,0.0,Business_Ethics
540,2016-06-16,http://www.booking.com/hotel/gb/jumeirah-lowndes.en-gb.html,4.37956204379562,0.0,Business_Ethics
541,2016-06-16,http://www.booking.com/hotel/gb/thistlemarblearch.en-gb.html,3.4386617100371804,0.0,Business_Ethics
542,2016-06-16,http://www.booking.com/hotel/ie/temple-bar-inn.en-gb.html,3.84615384615385,0.0,Business_Ethics
543,2016-06-16,http://www.booking.com/hotel/us/sls-at-beverly-hills.en-gb.html,3.59989946859679,0.0,Business_Ethics
544,2016-06-17,http://www.booking.com/apartments/city/us/miami-beach.en-gb.html,3.2520325203252,15.0,Product_Design_And_Lifecycle_Management
545,2016-06-17,http://www.booking.com/guest-house/city/us/boston.en-gb.html,7.984371018431999,9.0,Employee_Health_And_Safety
546,2016-06-17,http://www.booking.com/hotel/gb/shaftesburyhotel.en-gb.html,3.44418052256532,0.0,Business_Ethics
547,2016-06-20,http://www.booking.com/bed-and-breakfast/city/us/boston.en-gb.html,9.58605664488017,6.0,Customer_Welfare
548,2016-06-22,http://www.booking.com/reviews/th/hotel/tara-place/review/d49df5d0155792bd.en-gb.html,0.4576659038901599,0.0,Business_Ethics
549,2016-06-24,http://www.booking.com/reviews/us/hotel/hilton-daytona-beachresort-ocean-walk-village/review/4da8edd7e51c6902.en-gb.html,0.4434589800443499,0.0,Business_Ethics
550,2016-06-28,http://www.booking.com/city/in/bombay.en-gb.html,4.16666666666667,8.0,Employee_Engagement_Inclusion_And_Diversity
552,2016-06-30,http://www.booking.com/reviews/ae/hotel/ibis-al-barsha/review/4e6e711bde9bc673.en-gb.html,0.45146726862302,0.0,Business_Ethics
553,2016-06-30,https://www.tnooz.com/article/how-booking-com-dominates-hotel-bookings-in-a-few-simple-charts/,0.17482517482517,1.0,Data_Security
554,2016-07-01,http://www.booking.com/hotel/us/springhill-suites-montgomery.en-gb.html,1.46412884333822,0.0,Business_Ethics
555,2016-07-01,http://www.booking.com/hotel/us/cotton-sail.en-gb.html,1.84581976112921,0.0,Business_Ethics
556,2016-07-01,http://www.booking.com/hotel/bs/melia-nassau-beach.en-gb.html,3.2070586018002896,0.0,Business_Ethics
557,2016-07-01,http://www.booking.com/city/us/hollywood-florida.en-gb.html,5.03020148552891,9.0,Employee_Health_And_Safety
558,2016-07-01,http://www.booking.com/aparthotels/city/us/montgomery.en-gb.html,2.20264317180617,12.0,Management_Of_Legal_And_Regulatory_Framework
559,2016-07-01,http://www.booking.com/aparthotels/city/us/hollywood-florida.en-gb.html,4.977375565610871,23.0,Ecological_Impacts
560,2016-07-02,http://www.booking.com/hotel/us/loews-atlanta.en-gb.html,-1.21807788645873,0.0,Business_Ethics
561,2016-07-02,http://www.booking.com/hotel/us/the-beverly-hills.en-gb.html,3.83314543404735,0.0,Business_Ethics
562,2016-07-04,http://gulfnews.com/business/sectors/tourism/flydubai-partners-with-booking-com-to-launch-hotel-booking-services-1.1857378,2.02020202020203,22.0,Customer_Privacy
563,2016-07-06,http://www.arabianaerospace.aero/flydubai-partners-with-booking-com.html,4.2022485716041,12.0,Management_Of_Legal_And_Regulatory_Framework
564,2016-07-06,http://www.moreaboutadvertising.com/2016/07/booking-com-changes-tack-as-it-chills-with-thierry-henry/,2.94117647058824,3.0,Business_Model_Resilience
565,2016-07-07,http://www.moneysavingexpert.com/news/travel/2016/07/bookingcom-security-warning-after-fake-reviews---dont-show-anyone-your-confirmation-email,0.1600163208958049,1.0,Data_Security
566,2016-07-07,https://www.tnooz.com/article/booking-com-for-business-travel/,2.9893924783028,4.0,Competitive_Behavior
567,2016-07-07,http://www.nst.com.my/news/2016/07/157114/system-glitch-bookingcom-leaves-overbooked-guests-stranded-kl-hotel,-7.103825136612031,22.0,Customer_Privacy
568,2016-07-11,http://www.booking.com/hotel/us/savannah-pooler.en-gb.html,4.36893203883495,0.0,Business_Ethics
569,2016-07-13,http://www.ots.at/presseaussendung/OTE_20160713_OTE0004/bookingcom-pilots-a-new-smarter-mobile-based-in-destination-experience,4.35954963000324,3.0,Business_Model_Resilience
570,2016-07-20,http://www.huffingtonpost.ca/bookingcom/business-trip-tips_b_11071088.html,3.9711191335740095,9.0,Employee_Health_And_Safety
573,2016-08-05,http://www.europapress.es/comunicados/internacional/noticia-comunicado-bookingcom-adds-its-one-millionth-property-in-nantucket-massachusetts-20160805100157.html,4.68155392365,4.0,Competitive_Behavior
575,2016-08-07,http://tucson.com/lifestyles/families/why-won-t-booking-com-honor-room-reservation-at-the/article_858a03c3-d676-52fa-963a-b0f70bde972c.html,0.74294205052006,13.0,Physical_Impacts_Of_Climate_Change
576,2016-08-07,http://www.bostonglobe.com/lifestyle/travel/2016/08/04/the-travel-troubleshooter-why-won-booking-com-honor-room-reservation-ritz/kr5M2w83KyOyntcwdb6olN/story.html,0.73855243722304,2.0,Access_And_Affordability
577,2016-08-17,http://www.huffingtonpost.ca/bookingcom/business-travel-buddies_b_11570086.html,1.44694533762058,9.0,Employee_Health_And_Safety
578,2016-08-17,http://www.simplystacie.net/2016/08/property-picks-booking-com/,5.35714285714285,3.0,Business_Model_Resilience
581,2016-08-25,http://www.traveltrends.biz/ttn555-booking-com-softens-rate-parity-stance-in-australia/,2.2012578616352205,4.0,Competitive_Behavior
583,2016-09-02,http://www.smh.com.au/business/consumer-affairs/expedia-and-bookingscom-now-have-to-compete-on-hotel-rates-accc-20160902-gr749b.html,0.133383890619218,4.0,Competitive_Behavior
584,2016-09-02,https://www.tnooz.com/article/expedia-booking-com-lose-right-to-undercut-hotels-in-australia/,1.6666666666666698,4.0,Competitive_Behavior
585,2016-09-04,http://www.booking.com/hotel/gb/every-hotel-piccadilly.en-gb.html,2.20820189274448,0.0,Business_Ethics
586,2016-09-05,http://www.traveldailynews.com/post/fashion-week-is-upon-us-bookingcom-shares-where-to-see-and-be-seen-in-the-worlds-trendiest-destinations,3.49514563106796,12.0,Management_Of_Legal_And_Regulatory_Framework
587,2016-09-05,http://www.cessnockadvertiser.com.au/story/4139636/expedia-and-bookingscom-now-have-to-compete-on-hotel-rates-accc/?cs=4077,1.1737089201877902,4.0,Competitive_Behavior
588,2016-09-08,http://www.forbesadvocate.com.au/story/4139636/expedia-and-bookingscom-now-have-to-compete-on-hotel-rates-accc/?cs=4096,1.1737089201877902,4.0,Competitive_Behavior
590,2016-09-16,http://mondaq.com/australia/x/527674/Trade+Regulation+Practices/Expedia+and+Bookingcoms+narrow+price+parity+clauses+OK+say+ACCC+for+now,0.3404834865509,4.0,Competitive_Behavior
591,2016-09-30,http://www.traveldailymedia.com/241821/bmi-regional-to-partner-with-sixt-and-booking-com/,4.4585987261146505,1.0,Data_Security
593,2016-09-30,http://www.geekwire.com/jobs/job/booking-com-bookingsuite-seattle-wa-2-front-end-developer/,7.83410138248848,22.0,Customer_Privacy
594,2016-10-02,http://www.booking.com/hotel/us/shangri-la.en-gb.html,-1.74528735632183,0.0,Business_Ethics
595,2016-10-04,http://www.canadianbusiness.com/business-news/dubai-signs-deal-with-ride-booking-company-careem/,1.2578616352201202,12.0,Management_Of_Legal_And_Regulatory_Framework
598,2016-10-16,http://www.traveldailymedia.com/242519/halalbooking-com-scoops-top-muslim-tourism-award/,8.071748878923769,1.0,Data_Security
599,2016-10-20,http://thedubrovniktimes.com/news/dubrovnik/item/1288-dubrovnik-in-top-three-croatian-cities-with-the-most-international-bookings-by-booking-com,3.6199095022624506,9.0,Employee_Health_And_Safety
600,2016-10-20,https://www.tnooz.com/article/booking-com-eyes-asia-global-domination/,0.91145833333333,4.0,Competitive_Behavior
601,2016-10-28,http://www.huffingtonpost.ca/bookingcom/diwali-best-places-in-world_b_12673780.html,8.30985915492954,11.0,Labor_Practices
602,2016-10-28,http://www.scoop.co.nz/stories/BU1610/S00945/expedia-and-bookingcom-amend-parity-contract-clauses.htm,-1.01892285298399,4.0,Competitive_Behavior
603,2016-10-29,http://www.geekwire.com/jobs/job/booking-com-bookingsuite-seattle-wa-2-lead-front-end-developer/,5.819295558958651,15.0,Product_Design_And_Lifecycle_Management
604,2016-10-31,http://www.huffingtonpost.ca/bookingcom/mexico-day-of-the-dead_b_12692304.html,4.033613445378149,8.0,Employee_Engagement_Inclusion_And_Diversity
605,2016-11-02,http://www.booking.com/hotel/us/walker-hotel-greenwich-village.en-gb.html,3.49344978165939,0.0,Business_Ethics
606,2016-11-04,http://www.thedubrovniktimes.com/news/croatia/item/3379-booking-com-records-67-000-accommodation-facilities-in-croatia,3.2520325203252,12.0,Management_Of_Legal_And_Regulatory_Framework
607,2016-11-08,http://www.travelagentcentral.com/cruises/tuesday-briefing-second-carnival-liberty-cruise-cancelled-bookingcom-pilots-travel-agent-pla,-0.41379310344827,12.0,Management_Of_Legal_And_Regulatory_Framework
609,2016-11-14,http://www.adelaidenow.com.au/travel/travel-news/hotels-go-to-war-against-expedia-and-bookingcom/news-story/5eb38da3f3e64043b075fcecdddc73cc?nk=0ad780e9386a6e14d84ab702b6bd35be-1479129468,-1.59680638722554,4.0,Competitive_Behavior
611,2016-11-14,http://www.express.co.uk/travel/articles/732284/channel-4-supershoppers-booking-com-trivago-hotel,-0.69565217391304,4.0,Competitive_Behavior
612,2016-11-15,http://www.traveldailynews.com/post/bookingcom-launches-new-content-api-for-accommodation-channel-managers-and-content-providers,3.6939313984168898,12.0,Management_Of_Legal_And_Regulatory_Framework
613,2016-11-15,http://www.goldcoastbulletin.com.au/lifestyle/hotels-go-to-war-against-expedia-and-bookingcom/news-story/5eb38da3f3e64043b075fcecdddc73cc?nk=2e20731ba2e4f0abfbd6109b16698758-1479189694,-1.59680638722554,4.0,Competitive_Behavior
615,2016-11-21,http://www.goldcoastbulletin.com.au/hotels-go-to-war-against-expedia-and-bookingcom/news-story/5eb38da3f3e64043b075fcecdddc73cc?nk=2940a91059d904b2c883e968aff9abe2-1479685598,-0.416851952664741,4.0,Competitive_Behavior
616,2016-11-21,https://www.traveldailynews.com/post/bookingcom-launches-new-content-api-for-accommodation-channel-managers-and-content-providers,3.6939313984168898,12.0,Management_Of_Legal_And_Regulatory_Framework
617,2016-11-27,http://www.stuff.co.nz/business/86727611/Hoteliers-revolt-over-Booking-com-ruling,1.8041237113402095,12.0,Management_Of_Legal_And_Regulatory_Framework
618,2016-11-30,http://www.travelerstoday.com/articles/27950/20161130/top-trending-destinations-2017-according-booking-com.htm,3.75,3.0,Business_Model_Resilience
619,2016-11-30,https://www.get.com/news/bookingcom-and-southwest-partner-bring-fresh-deals-travelers/,4.22535211267605,3.0,Business_Model_Resilience
620,2016-12-13,http://www.dealstreetasia.com/stories/gobi-backed-tour-creator-platform-triip-partners-booking-com-for-unique-lodging-experience-60480/,1.4362657091562,4.0,Competitive_Behavior
622,2016-12-20,http://112.international/ukraine-and-eu/prosecutors-office-initiates-criminal-case-against-bookingcom-12271.html,-2.79898218829516,0.0,Business_Ethics
625,2016-12-22,http://www.themalaymailonline.com/travel/article/2017s-top-travel-destinations-according-to-booking.com,1.6317016317016295,3.0,Business_Model_Resilience
626,2016-12-22,http://m.themalaymailonline.com/travel/article/2017s-top-travel-destinations-according-to-booking.com,2.16867469879518,3.0,Business_Model_Resilience
628,2017-01-04,http://www.huffingtonpost.ca/bookingcom/worlds-best-stargazing_b_13939448.html,1.58478605388273,3.0,Business_Model_Resilience
630,2017-01-09,http://www.dutchnews.nl/news/archives/2017/01/booking-com-founder-invests-in-faster-medical-trials/,-3.5971223021582697,2.0,Access_And_Affordability
631,2017-01-10,http://www.themalaymailonline.com/travel/article/booking.coms-top-culture-destinations-of-2017,1.35133388751816,3.0,Business_Model_Resilience
632,2017-01-10,https://www.yahoo.com/news/booking-com-heads-off-beaten-track-top-culture-144541089.html,0.89552238805971,3.0,Business_Model_Resilience
633,2017-01-11,http://www.bangkokpost.com/business/news/1177801/booking-com-taps-bangkok-to-help-clients,4.14634146341463,22.0,Customer_Privacy
634,2017-01-11,http://www.dailysabah.com/tourism/2017/01/11/bookingcom-to-pay-tl-254m-over-competition-law-violations,1.63934426229509,4.0,Competitive_Behavior
636,2017-01-17,http://lodgingmagazine.com/booking-com-reveals-2016-guest-review-awards/,8.10810810810811,8.0,Employee_Engagement_Inclusion_And_Diversity
637,2017-01-18,http://techmoran.com/accommodations-reservation-firm-booking-com-pleased-with-its-growth-trajectory-in-africa/,4.37756497948017,15.0,Product_Design_And_Lifecycle_Management
638,2017-01-27,http://www.huffingtonpost.ca/bookingcom/chinese-new-year-travel_b_14436966.html,5.03685503685504,8.0,Employee_Engagement_Inclusion_And_Diversity
640,2017-02-08,http://www.booking.com/hotel/gb/victoriaparkplazahotel.en-gb.html,-1.70868856610414,0.0,Business_Ethics
641,2017-02-09,https://www.traveldailynews.com/post/bookingcom-releases-2018-spring-break-travel-trends,1.14942528735632,12.0,Management_Of_Legal_And_Regulatory_Framework
642,2017-02-12,https://www.booking.com/city/ie/dublin.en-gb.html,3.1496062992126,8.0,Employee_Engagement_Inclusion_And_Diversity
643,2017-02-13,https://www.booking.com/hotel/us/beverly-wilshire-beverly-hills-a-four-seasons.en-gb.html,2.23880597014925,0.0,Business_Ethics
644,2017-02-13,http://www.booking.com/hotel/gb/readingcomfortinn.en-gb.html,3.9355992844364898,0.0,Business_Ethics
645,2017-02-13,http://www.booking.com/hotel/gb/jurys-leeds.en-gb.html,2.17391304347826,0.0,Business_Ethics
646,2017-02-14,http://www.huffingtonpost.ca/bookingcom/lgbtq-romantic-vacations_b_14726040.html,9.09090909090913,9.0,Employee_Health_And_Safety
647,2017-02-15,https://www.tnooz.com/article/bidroom-and-booking-com/,-0.32679738562091,4.0,Competitive_Behavior
649,2017-02-23,https://electronicintifada.net/content/how-bookingcom-aiding-israels-war-crimes/19641,-5.47368421052632,10.0,Human_Rights_And_Community_Relations
650,2017-03-04,http://www.booking.com/hotel/gb/macdonald-manchester.en-gb.html,3.485254691689009,0.0,Business_Ethics
651,2017-03-19,http://www.booking.com/hotel/gb/readingmoathouse.en-gb.html,2.4813895781637703,0.0,Business_Ethics
652,2017-03-21,http://www.huffingtonpost.ca/bookingcom/famous-locations-in-poetry_b_15498634.html,3.01850048685492,8.0,Employee_Engagement_Inclusion_And_Diversity
654,2017-03-23,http://bbj.hu/economy/bookingcom-suspected-of-cartel-activity-in-gvh-probe_130529,-2.0618556701031,4.0,Competitive_Behavior
655,2017-03-23,http://www.dnaindia.com/money/report-paytm-bookingcom-partner-to-expand-accommodation-choices-for-2365318,3.5422430408321204,4.0,Competitive_Behavior
656,2017-03-24,https://www.vccircle.com/paytm-joins-hands-with-booking-com-to-expand-its-travel-biz/,2.69058295964126,11.0,Labor_Practices
658,2017-03-29,https://www.dailysabah.com/tourism/2017/03/29/turkish-court-suspends-bookingcom-activities-over-unfair-competition,-8.759124087591259,4.0,Competitive_Behavior
660,2017-03-29,https://www.yahoo.com/news/turkish-court-halts-activities-booking-com-over-breach-140425507--finance.html,-3.45527329780957,0.0,Business_Ethics
661,2017-03-29,http://www.hurriyetdailynews.com/court-orders-preventive-suspension-of-bookingcom-activities-in-turkey.aspx?pageID=238&nID=111394&NewsCatID=345,-4.43349753694582,4.0,Competitive_Behavior
664,2017-03-30,https://www.dailysabah.com/tourism/2017/03/31/tax-evasion-unfair-competition-reasons-behind-turkish-courts-bookingcom-ruling,-3.0405405405405403,4.0,Competitive_Behavior
667,2017-03-30,http://www.independent.co.uk/travel/news-and-advice/bookingcom-turkey-priceline-hotels-court-istanbul-ankara-ban-competition-authority-a7658251.html,-1.25628140703517,4.0,Competitive_Behavior
668,2017-03-30,http://ftnnews.com/news-from-turkey/31915-turkey-blocks-booking-com.html,-0.397205336815942,4.0,Competitive_Behavior
669,2017-03-30,http://www.hurriyetdailynews.com/bookingcom-to-appeal-court-ruling-blocking-website-in-turkey.aspx?PageID=238&NID=111407&NewsCatID=345,0.28248587570621,4.0,Competitive_Behavior
670,2017-03-30,https://www.tnooz.com/article/booking-com-suspended-turkey-over-row-with-domestic-agencies/,-1.78866177893915,4.0,Competitive_Behavior
671,2017-03-30,http://www.independent.co.uk/travel/news-and-advice/turkey-booking-com-bans-travel-website-court-dutch-netherlands-a7657581.html,-2.01627066743089,4.0,Competitive_Behavior
672,2017-03-30,http://www.dw.com/en/turkish-court-bans-travel-website-bookingcom/a-38203635,-1.15411302918924,4.0,Competitive_Behavior
673,2017-03-30,http://www.dw.com/en/bookingcom-cuts-local-service-in-turkey/a-38203635,-0.9493670886076,4.0,Competitive_Behavior
674,2017-03-31,http://www.rustourismnews.com/2017/03/31/turkey-has-banned-booking-com/,-1.14942528735632,4.0,Competitive_Behavior
675,2017-03-31,http://www.hurriyetdailynews.com/turkish-tourism-association-set-to-warn-other-websites-including-tripadvisor-upon-bookingcom-ruling.aspx?pageID=238&nid=111484&NewsCatID=345,-0.8196721311475401,4.0,Competitive_Behavior
676,2017-04-01,https://www.dailysabah.com/tourism/2017/04/01/tursab-to-warn-other-travel-sites-after-bookingcom,-3.5856573705179304,4.0,Competitive_Behavior
677,2017-04-03,https://www.siliconrepublic.com/start-ups/bikesbooking-com-startup-week,0.8728179551122199,15.0,Product_Design_And_Lifecycle_Management
678,2017-04-03,http://www.travelbizmonitor.com/In-Conversation/the-value-bookingcom-delivers-to-hotels-far-exceed-the-cost-33041,1.09090909090909,4.0,Competitive_Behavior
680,2017-04-03,http://www.hurriyetdailynews.com/was-the-bookingcom-ban-necessary-.aspx?pageID=449&nID=111556&NewsCatID=402,-1.80995475113123,4.0,Competitive_Behavior
681,2017-04-03,https://www.booking.com/hotel/gb/readingcomfortinn.en-gb.html,4.09982174688057,0.0,Business_Ethics
682,2017-04-03,https://www.booking.com/hotel/gb/jurys-leeds.en-gb.html,2.20588235294118,0.0,Business_Ethics
684,2017-04-04,https://www.booking.com/hotel/us/shangri-la.en-gb.html,0.7811323579602851,0.0,Business_Ethics
685,2017-04-05,http://www.hurriyetdailynews.com/open-branch-in-turkey-to-avoid-ban-association-tells-bookingcom-.aspx?pageID=238&nid=111663&NewsCatID=349,-2.947845804988669,4.0,Competitive_Behavior
686,2017-04-05,https://www.booking.com/hotel/us/sls-at-beverly-hills.en-gb.html,4.16666666666667,0.0,Business_Ethics
687,2017-04-06,http://www.hurriyetdailynews.com/turkish-hotelier-association-asks-court-to-lift-ban-on-bookingcom.aspx?pageID=238&nID=111702&NewsCatID=349,-3.3596837944664104,4.0,Competitive_Behavior
688,2017-04-06,http://aa.com.tr/en/economy/hotels-caught-in-middle-of-bookingcom-controversy/790836,-0.23809523809524,12.0,Management_Of_Legal_And_Regulatory_Framework
689,2017-04-09,https://www.booking.com/hotel/gb/readingmoathouse.en-gb.html,2.23880597014925,0.0,Business_Ethics
690,2017-04-09,http://www.thedubrovniktimes.com/news/croatia/item/2241-60-percent-increase-in-reservations-this-year-for-croatia-from-booking-com,4.089219330855021,9.0,Employee_Health_And_Safety
691,2017-04-10,http://www.telegraph.co.uk/travel/advice/best-flight-booking-comparison-websites-apps/,0.47430830039526,4.0,Competitive_Behavior
